Organization ID,Site ID / Google Group,Site,Google Group Name,MayoLINK Client #,Anticipated Launch Date,Notes Spanish,Notes,Enrolling Status TEST,PTSC Scheduling Status TEST,Digital Scheduling Status TEST,Enrolling Status STAGING,PTSC Scheduling Status STAGING,Digital Scheduling Status STAGING,Enrolling Status STABLE,PTSC Scheduling Status STABLE,Digital Scheduling Status STABLE,Enrolling Status PROD,PTSC Scheduling Status PROD,Digital Scheduling Status PROD,Scheduling Instructions,Scheduling Instructions Spanish,Directions,Physical Location Name,Address 1,Address 2,City,State,Zip,Phone,Admin Email Addresses,Link
PITT_UPMC,hpo-site-Monroeville,Monroeville Urgent Care Center,HPO Monroeville,7035769,,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Good job! Now that you've finished ""The Basics"", Contact the All of Us PA team to complete the next steps in your enrollment process. To do this, please call your local All of Us PA team at 800-664-0480 or go the https://joinallofuspa.org/onlinescheduling/overview to schedule an enrollment visit online.   

¡Bien hecho! Usted ha completado “Lo Básico”, llame al equipo de All of Us de Pennsylvania para completar los próximos pasos en su proceso de inscripción. Para hacer esto, por favor llame a su equipo de All of Us de Pennsylvania al 800-664-0480 o visite https://joinallofuspa.org/onlinescheduling/overview para programar su cita por Internet.",,,,4145 William Penn Hwy,,Monroeville,PA,15146,,"eam161@pitt.edu, dah194@pitt.edu",
PITT_UPMC,hpo-site-AikenMed,Aiken Medical Building,HPO Aiken Med,7035770,,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Good job! Now that you've finished ""The Basics"", Contact the All of Us PA team to complete the next steps in your enrollment process. To do this, please call your local All of Us PA team at 800-664-0480 or go the https://joinallofuspa.org/onlinescheduling/overview to schedule an enrollment visit online.   

¡Bien hecho! Usted ha completado “Lo Básico”, llame al equipo de All of Us de Pennsylvania para completar los próximos pasos en su proceso de inscripción. Para hacer esto, por favor llame a su equipo de All of Us de Pennsylvania al 800-664-0480 o visite https://joinallofuspa.org/onlinescheduling/overview para programar su cita por Internet.",,,,532 S. Aiken Ave,Suite 209,Pittsburgh,PA,15232,,"ctw12@pitt.edu, sar165@pitt.edu",
PITT_UPMC,hpo-site-UPMC,UPMC University Center,HPO UPMC,7035771,,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Good job! Now that you've finished ""The Basics"", Contact the All of Us PA team to complete the next steps in your enrollment process. To do this, please call your local All of Us PA team at 800-664-0480 or go the https://joinallofuspa.org/onlinescheduling/overview to schedule an enrollment visit online.   

¡Bien hecho! Usted ha completado “Lo Básico”, llame al equipo de All of Us de Pennsylvania para completar los próximos pasos en su proceso de inscripción. Para hacer esto, por favor llame a su equipo de All of Us de Pennsylvania al 800-664-0480 o visite https://joinallofuspa.org/onlinescheduling/overview para programar su cita por Internet.",,,,120 Lytton Ave,Suite 303,Pittsburgh,PA,15213,,"lmk77@pitt.edu, kpu3@pitt.edu",
PITT_UPMC,hpo-site-MontefioreCTRC,"Montefiore Hospital, Clinical Translational Research Center (CTRC)",HPO Montefiore CTRC,7035772,,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Good job! Now that you've finished ""The Basics"", Contact the All of Us PA team to complete the next steps in your enrollment process. To do this, please call your local All of Us PA team at 800-664-0480 or go the https://joinallofuspa.org/onlinescheduling/overview to schedule an enrollment visit online.   

¡Bien hecho! Usted ha completado “Lo Básico”, llame al equipo de All of Us de Pennsylvania para completar los próximos pasos en su proceso de inscripción. Para hacer esto, por favor llame a su equipo de All of Us de Pennsylvania al 800-664-0480 o visite https://joinallofuspa.org/onlinescheduling/overview para programar su cita por Internet.",,,,3459 5th Ave,6NE,Pittsburgh,PA,15213,,"llz5@pitt.edu, lmk77@pitt.edu",
PITT_UPMC,hpo-site-bethelpark,University of Pittsburgh - Bethel Park,HPO Bethel Park,7036204,,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Good job! Now that you've finished ""The Basics"", Contact the All of Us PA team to complete the next steps in your enrollment process. To do this, please call your local All of Us PA team at 800-664-0480 or go the https://joinallofuspa.org/onlinescheduling/overview to schedule an enrollment visit online.   

¡Bien hecho! Usted ha completado “Lo Básico”, llame al equipo de All of Us de Pennsylvania para completar los próximos pasos en su proceso de inscripción. Para hacer esto, por favor llame a su equipo de All of Us de Pennsylvania al 800-664-0480 o visite https://joinallofuspa.org/onlinescheduling/overview para programar su cita por Internet.",,,,101 Drake Road,,Pittsburgh,PA,15241,,"ajs154@pitt.edu, saraccos@pitt.edu",
PITT_UPMC,hpo-site-pittmobile,University of Pittsburgh - Mobile Team,HPO Pitt Mobile,7036372,,,,Active,Active,Inactive,Active,Active,Inactive,Active,Inactive,Inactive,Active,Inactive,Inactive,"Good job! Now that you've finished ""The Basics"", Contact the All of Us PA team to complete the next steps in your enrollment process. To do this, please call your local All of Us PA team at 800-664-0480 or go the https://joinallofuspa.org/onlinescheduling/overview to schedule an enrollment visit online.   

¡Bien hecho! Usted ha completado “Lo Básico”, llame al equipo de All of Us de Pennsylvania para completar los próximos pasos en su proceso de inscripción. Para hacer esto, por favor llame a su equipo de All of Us de Pennsylvania al 800-664-0480 o visite https://joinallofuspa.org/onlinescheduling/overview para programar su cita por Internet.",,,,532 S. Aiken Ave,,Pittsburgh,PA,15232,,"dah194@pitt.edu, saraccos@pitt.edu",
PITT_UPMC,hpo-site-upmcaltoona,UPMC University Center Altoona,HPO UPMC Altoona,7036610,1/30/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Good job! Now that you've finished ""The Basics"", Contact the All of Us PA team to complete the next steps in your enrollment process. To do this, please call your local All of Us PA team at 800-664-0480 or go the https://joinallofuspa.org/onlinescheduling/overview to schedule an enrollment visit online.   

¡Bien hecho! Usted ha completado “Lo Básico”, llame al equipo de All of Us de Pennsylvania para completar los próximos pasos en su proceso de inscripción. Para hacer esto, por favor llame a su equipo de All of Us de Pennsylvania al 800-664-0480 o visite https://joinallofuspa.org/onlinescheduling/overview para programar su cita por Internet.",,,,1414 9th Ave.,,Altoona,PA,16602,,TTM11@pitt.edu,
PITT_UPMC,hpo-site-upmcnorthhills,"UPMC North Hills, Hampton",HPO UPMC North Hills Hampton,7036904,,,verify Client account number,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Good job! Now that you've finished ""The Basics"", Contact the All of Us PA team to complete the next steps in your enrollment process. To do this, please call your local All of Us PA team at 800-664-0480 or go the https://joinallofuspa.org/onlinescheduling/overview to schedule an enrollment visit online.   

¡Bien hecho! Usted ha completado “Lo Básico”, llame al equipo de All of Us de Pennsylvania para completar los próximos pasos en su proceso de inscripción. Para hacer esto, por favor llame a su equipo de All of Us de Pennsylvania al 800-664-0480 o visite https://joinallofuspa.org/onlinescheduling/overview para programar su cita por Internet.",,,,4490 Mount Royal Blvd,Suite 3100,Allison Park,PA,15101,,"lmk77@pitt.edu, eam161@pitt.edu",
PITT_UPMC,hpo-site-upmmageewilliams,Magee-Womens Hospital of UPMC,HPO Magee Womens Hospital of UPMC,7037413,2/1/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Good job! Now that you've finished ""The Basics"", Contact the All of Us PA team to complete the next steps in your enrollment process. To do this, please call your local All of Us PA team at 800-664-0480 or go the https://joinallofuspa.org/onlinescheduling/overview to schedule an enrollment visit online.   

¡Bien hecho! Usted ha completado “Lo Básico”, llame al equipo de All of Us de Pennsylvania para completar los próximos pasos en su proceso de inscripción. Para hacer esto, por favor llame a su equipo de All of Us de Pennsylvania al 800-664-0480 o visite https://joinallofuspa.org/onlinescheduling/overview para programar su cita por Internet.",,,,300 Halket St,Suite 1731,Pittsburgh,PA,15213,,"ams659@pitt.edu, nra10@pitt.edu",
PITT_UPMC,hpo-site-upmhillmancancercenter,UPMC Hillman Cancer Center,HPO UPMC Hillman Cancer Center,7037412,2/1/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Good job! Now that you've finished ""The Basics"", Contact the All of Us PA team to complete the next steps in your enrollment process. To do this, please call your local All of Us PA team at 800-664-0480 or go the https://joinallofuspa.org/onlinescheduling/overview to schedule an enrollment visit online.   

¡Bien hecho! Usted ha completado “Lo Básico”, llame al equipo de All of Us de Pennsylvania para completar los próximos pasos en su proceso de inscripción. Para hacer esto, por favor llame a su equipo de All of Us de Pennsylvania al 800-664-0480 o visite https://joinallofuspa.org/onlinescheduling/overview para programar su cita por Internet.",,,,5115 Centre Ave,Prevention and Early Detection Suite,Pittsburgh,PA,15232,,slv22@pitt.edu,
PITT_UPMC,hpo-site-upmcdentalschool,UPMC Dental School,HPO UPMC Dental School,7037411,10/1/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,,,,,3501 Terrace Street,,Pittsburgh,PA,15261,,ctw12@pitt.edu,
PITT_UPMC,hpo-site-upmcdermatologyclinic,UPMC Dermatology Clinic,HPO UPMC Dermatology Clinic,7035772,8/1/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,,,,,3601 Fifth Avenue,,Pittsburgh,PA,15213,,,
PITT_TEMPLE,hpo-site-templeheartvascular,Temple University Heart & Vascular Institute,HPO Temple Heart & Vascular,7037414,,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Inactive,Inactive,Inactive,,,,Medical Outpatient Bldg 3rd floor Suite 322,3509 North Broad St,Boyer Building Suite E440,Philadelphia,PA,19140,,tuh32114@temple.edu,
SEEC_EMORY,hpo-site-emoryunivcrn,Emory University Georgia Clinical Research Center,HPO Emory Univ GCRC,7036531,5/10/18,,Formerly HPO Emory Univ CRN,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Active,Active,Active,Active,"Thank you, someone from Emory Healthcare will be contacting you to schedule your All of Us Research Program enrollment appointment.

Gracias, agluien de Emory Healthcare se comunicará con usted para programar su cita de registración con el Programa Científico All of Us.",,"<body>
	<h3>GCRC (formerly CRN):</h3>
    <p>We are located in <strong>Emory Hospital at 1364 Clifton Rd, Ground Floor, Atlanta, GA 30322</strong>. Valet is available at the Emory Hospital ER valet entrance and self-parking is located off of <strong>Lowergate Drive</strong>. We will validate your parking ticket for this visit. </p>
    <h4>Emory Hospital ER Valet entrance</h4>
    <ul>
    	<li>Walk in and go straight, make a left turn and walk down the long hallway toward the G elevators</li>
    	<li>Take the elevator to the Ground floor</li>
    	<li>Once you exit the elevator, turn right and walk past the cafeteria and the Asbury Express Café.</li>
    	<li>Please enter through the metal double doors on the right (HG01 - HG Medical Unit).</li>
    	<li>The <i>All of Us</i> visit room will be the first door on your left, room #HG-03. </li>
    </ul>
	<h4>Self-Parking</h4>
    <ul>
    	<li>Follow the signs on the bridge to walk towards the hospital entrance</li>
    	<li>Once in the main hospital lobby make a left turn and walk down the long hallway toward the G elevators</li>
    	<li>Take the elevator to the Ground floor</li>
    	<li>Once you exit the elevator, turn right and walk past the cafeteria and the Asbury Express Café.</li>
    	<li>Please enter through the metal double doors on the right (HG01 - HG Medical Unit).</li>
		<li>The <i>All of Us</i> visit room will be the first door on your left, room #HG-03. </li>
    </ul>
    <p><strong>If you get turned around, please call the Coordinator when you arrive and we will meet you outside of the
cafeteria, 404-712-3501 or 404-712-7632.</strong></p>
    <p>We are looking forward to seeing you.</p>
</body>",Emory University,1364 Clifton Rd NE,EUH HG-02,Atlanta,GA,30322,404-778-1284,"hjohns5@emory.edu, trosser@emory.edu",
SEEC_EMORY,hpo-site-emoryuniversitycardiology,Emory University - Cardiology,HPO Emory University Cardiology,7036533,5/10/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Active,Active,Active,Active,"Thank you, someone from Emory Healthcare will be contacting you to schedule your All of Us Research Program enrollment appointment.

Gracias, agluien de Emory Healthcare se comunicará con usted para programar su cita de registración con el Programa Científico All of Us.",,"<body>
	<h3>Cardiology:</h3>
    <p>We are located in <strong>Emory Clinic Building A 1365 Clifton Rd Atlanta, GA 30322</strong> on the <strong>Tunnel level</strong>. Valet and self-parking are both located off of <strong>Lowergate Drive</strong>. We will validate your parking ticket for this visit. </p>
    <h4>Valet Parking</h4>
    <ul>
    	<li>Once you have valeted your car, please go through the Emory Clinic Building A entrance</li>
    	<li>Turn right as if heading towards the cardiology clinic, you will pass a gift shop on your left</li>
    	<li>To the right of the cardiology clinic are elevators, please take one of the elevators down to the tunnel level (T).</li>
    	<li>Follow the signs for ""Cardiac Imaging"" </li>
    	<li>Once at Cardiac Imaging, Turn left. There is a small <i>All of Us</i> sign with a blue arrow attached to the wall</li>
    </ul>
	<h4>Self-Parking</h4>
    <ul>
    	<li>Park at Lowergate East</li>
    	<li>Take the elevator to the 2nd floor</li>
    	<li>Follow the ramp/bridge to Emory Clinic A elevators and take it to floor 1.</li>
    	<li>Turn left and walk towards the cardiology clinic, you will pass a gift shop on your left</li>
    	<li>To the right of the cardiology clinic are elevators, please take one of the elevators down to the tunnel level (T).</li>
		<li>Follow the signs for ""Cardiac Imaging"" </li>
		<li>Once at Cardiac Imaging, Turn left. There is a small <i>All of Us</i> sign with a blue arrow attached to the wall</li>
    </ul>
    <p><strong>If you have any problems finding us, please call 404-778-0594 and we will come meet you and walk you to our site. We look forward to seeing you.</strong></p>
</body>",Emory University Cardiology,1365 Clifton Rd NE,EUH Clinic AT400,Atlanta,GA,30322,404-778-1284,"hjohns5@emory.edu, trosser@emory.edu",
SEEC_EMORY,hpo-site-emoryunivclinicwestponce,Emory University - Clinic at West Ponce,HPO Emory Univ Clinic West Ponce,7037275,11/19/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Active,Active,Active,Active,,,"<body>
	<h3>West Ponce:</h3>
    <p>We are located at The Emory Clinic on West Ponce at <strong>158 W Ponce de Leon Ave, Decatur, GA 30030</strong> 
between the old Thumbs Up Diner and DeKalb History Center Museum. </p>
    <p>There is an entrance to the One West Court parking deck next to us. Please use this to self-park. We will validate your parking for one hour and 20 minutes.</p>
    <p>Once you have parked, exit the parking deck and take a left turn, and walk down the street to our clinic. You will see a small blue and white sign that says “Emory Clinic.” If you have a clinic appointment, check in with the receptionist. If you do not have a clinic appointment, enter the double glass doors and take a right turn. Enter the double doors with <i>All of Us</i> Research Program signage. You will not need to check in with the receptionist.</p>
    <p>Please let us know if you have any questions. We are looking forward to seeing you.</p>
</body>",The Emory Clinic at West Ponce,158 W Ponce de Leon Ave,,Decatur,GA,30030,404-712-5358,"hjohns5@emory.edu, trosser@emory.edu",
SEEC_UF,hpo-site-universityoffloridacrc,University of Florida Clinical Research Center ,HPO University of Florida CRC,7036534,5/14/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Thank you, someone from UF Health - Gainesville will be contacting you to schedule your All of Us Research Program enrollment appointment.

Gracias, agluien del UF Health - Gainesville se comunicará con usted para programar su cita de registración con el Programa Científico All of Us.",,,University of Florida,2004 Mowry Road,,Gainesville,FL,32610,,"broth423@ufl.edu, jamiehensley@ufl.edu",
SEEC_UF,hpo-site-universityoffloridaspringhill,University of Florida Springhill,HPO University of Florida Springhill,7036534,11/1/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Thank you, someone from UF Health - Gainesville will be contacting you to schedule your All of Us Research Program enrollment appointment.

Gracias, agluien del UF Health - Gainesville se comunicará con usted para programar su cita de registración con el Programa Científico All of Us.",,,UFHealth Springhill,4197 NW 86th Terrace,Floor 2 - Cardiology,Gainesville,FL,32606,352-627-9470,broth423@ufl.edu,
SEEC_UF,hpo-site-universityoffloridaheartvascular,University of Florida Heart & Vascular Center,HPO University of Florida Heart and Vascular,7036534,10/1/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Inactive,Inactive,,,,UFHealth Heart & Vascular Hospital,1505 Sw Archer Rd,Heart & Vascular Research Clinic,Gainesville,FL,32608,352-627-9470,broth423@ufl.edu,
SEEC_UF,hpo-site-universityoffloridapopupclinic,University of Florida Pop Up Clinic,HPO University of Florida Pop Up Clinic,7036534,11/15/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,,,,N/A,,,,,,,broth423@ufl.edu,
SEEC_UF,hpo-site-universityoffloridajaxascent,University of Florida JAX ASCENT,HPO University of Florida JAX ASCENT,7037276,12/15/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Thank you, someone from UF Health - Jacksonville will be contacting you to schedule your All of Us Research Program enrollment appointment.
 
Gracias, agluien del UF Health - Jacksonville se comunicará con usted para programar su cita de registración con el Programa Científico All of Us",,,UF Jacksonville Aging Studies Center,1833 Boulevard,,Jacksonville,FL,32206,904-244-4690,broth423@ufl.edu,
SEEC_MOREHOUSE,hpo-site-morehousewestview,Morehouse School of Medicine - Westview,HPO Morehouse Westview,7036508,6/18/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Active,Active,Active,Inactive,"Thank you, someone from Morehouse School of Medicine – Buggy Works will be contacting you to schedule your All of Us Research Program enrollment appointment.

Gracias, agluien de la Escuela de Medecina de Morehouse – Buggy Works se comunicará con usted para programar su cita de registración con el Programa Científico All of Us.",,,Morehouse School of Medicine,720 Westview Drive SW,,Atlanta,GA,30310,404-752-1120,eolorundare@msm.edu,
SEEC_MOREHOUSE,hpo-site-morehousebuggyworks,Morehouse School of Medicine -Buggy Works,HPO Morehouse Buggy Works,7036508,8/20/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Active,Active,Active,Inactive,"Thank you, someone from Morehouse School of Medicine – Howell Mill Rd will be contacting you to schedule your All of Us Research Program enrollment appointment.

Gracias, agluien de la Escuela de Medecina de Morehouse – Howell Mill Rd se comunicará con usted para programar su cita de registración con el Programa Científico All of Us.",,,Buggy Works Complex,1513 East Cleveland Avenue,Bldg. 500,East Point,GA,30344,404-752-1120,eolorundare@msm.edu,
SEEC_MOREHOUSE,hpo-site-morehousehowellmillsrd,Morehouse School of Medicine - Howell Mills Rd.,HPO Morehouse Howell Mills Rd.,7036508,8/20/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Active,Active,Active,Inactive,"Thank you, someone from Morehouse School of Medicine - Westview will be contacting you to schedule your All of Us Research Program enrollment appointment.

Gracias, agluien de la Escuela de Medecina de Morehouse - Westview se comunicará con usted para programar su cita de registración con el Programa Científico All of Us.",,,"Morehouse Healthcare, Howell Mill Office",1800 Howell Mill Road,Suites 275 and 550,Atlanta,GA,30318,404-752-1120,eolorundare@msm.edu,
SEEC_MOREHOUSE,hpo-site-morehousegrady,Morehouse School of Medicine - Grady,HPO Morehouse Grady,7036509,3/25/19,,Pendin ISA,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Active,Inactive,Inactive,Inactive,"Thank you, someone from Morehouse School of Medicine - Westview will be contacting you to schedule your All of Us Research Program enrollment appointment.

Gracias, agluien de la Escuela de Medecina de Morehouse - Westview se comunicará con usted para programar su cita de registración con el Programa Científico All of Us.",,,Morehouse School of Medicine,80 Jesse Hill Jr Drive SE,,Atlanta,GA,30303,404-752-1120,,
SEEC_MIAMI,hpo-site-umiamibrb,University of Miami - Biomedical Research Bldg.,HPO University of Miami BRB,7036535,5/10/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Active,Active,Active,Inactive,"Thank you, someone from University of Miami Health System will be contacting you to schedule your All of Us Research Program enrollment appointment.

Gracias, agluien del Sistema se Salud de la Universidad de Miami se comunicará con usted para programar su cita de registración con el Programa Científico All of Us.",,,University of Miami,1501 NW 10th Avenue,BRB Rm 343,Miami,FL,33136,305-243-8380,"pxg275@med.miami.edu, cdelgado5@med.miami.edu",
SEEC_MIAMI,hpo-site-umiamipac,"University of Miami - Professional Arts Center (PAC), 411 Internal Medicine",HPO University of Miami PAC 411 Internal Medicine,7036535,5/10/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Thank you, someone from University of Miami Health System will be contacting you to schedule your All of Us Research Program enrollment appointment.

Gracias, agluien del Sistema se Salud de la Universidad de Miami se comunicará con usted para programar su cita de registración con el Programa Científico All of Us.",,,"University of Miami, Professional Arts Center (PAC Building)",1150 NW 14th Street,Suite 411,Miami,FL,33136,305-243-8380,"pxg275@med.miami.edu, cdelgado5@med.miami.edu",
SEEC_MIAMI,hpo-site-umiamipac609,"University of Miami - Professional Arts Center (PAC), 609 Neurology",HPO University of Miami PAC 609 Neurology,7036535,10/22/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Thank you, someone from University of Miami Health System will be contacting you to schedule your All of Us Research Program enrollment appointment.

Gracias, agluien del Sistema se Salud de la Universidad de Miami se comunicará con usted para programar su cita de registración con el Programa Científico All of Us.",,,"University of Miami, Professional Arts Center (PAC Building)",1150 NW 14th Street,Suite 607,Miami,FL,33136,"305-243-8380, 305-243-3100","pxg275@med.miami.edu, cdelgado5@med.miami.edu",
SEEC_MIAMI,hpo-site-umiamimeu,University of Miami - Mobile Enrollment Unit,HPO University of Miami MEU,7036535,,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Active,Inactive,Inactive,Inactive,"Thank you, someone from University of Miami Health System will be contacting you to schedule your All of Us Research Program enrollment appointment.

Gracias, agluien del Sistema se Salud de la Universidad de Miami se comunicará con usted para programar su cita de registración con el Programa Científico All of Us.",,,,1501 NW 10th Avenue,BRB Rm 453,Miami,FL,33136,305-243-8380,,
SEEC_MIAMI,hpo-site-umiamiscc,University of Miami Sylvester Cancer Center,HPO University of Miami Sylvester Cancer Center,7036535,1/23/2019,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Active,Active,Active,Inactive,,,,UMHC Sylvester Comprehensive Cancer Center,1475 NW 12th Ave,Room 1173A,Miami,FL,33136,,"pxg275@med.miami.edu, cdelgado5@med.miami.edu",
SOUTHERN_UAB,hpo-site-uabkirklin,University of Alabama Birmingham (UAB) Kirklin Clinic,HPO UAB Kirklin,7036507,3/19/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Thank you, someone from UAB Medicine, Birmingham will be contacting you to schedule your All of Us Research Program enrollment appointment.

Gracias, alguien de UAB Medicine, Birmingham se comunicará con usted para programar su cita de registración con el Programa Científico, All of Us.",,,,2000 6th Ave. S.,,Birmingham,AL,35233,,"aacemgil@uabmc.edu, coden@uabmc.edu",
SOUTHERN_UAB,hpo-site-uabmedicaltowers,UAB Medical Towers,HPO UAB Medical Towers,7036566,3/19/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Active,Active,Active,Active,"Thank you, someone from UAB Medicine, Birmingham will be contacting you to schedule your All of Us Research Program enrollment appointment.

Gracias, alguien de UAB Medicine, Birmingham se comunicará con usted para programar su cita de registración con el Programa Científico, All of Us.",,,,1718 11th Ave S.,,Birmingham,AL,35205,,"aacemgil@uabmc.edu, coden@uabmc.edu",
SOUTHERN_UAB,hpo-site-uabnorthpavilion,UAB North Pavilion,HPO UAB North Pavilion,7036507,12/03/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,,,,North Pavilion,1802 6th Ave S,,Birmingham,AL,35233,,"aacemgil@uabmc.edu, coden@uabmc.edu",
SOUTHERN_UAB,hpo-site-uabwomenandinfant,UAB Women and Infant Center,HPO UAB Women and Infant Center,7036507,12/03/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,,,,Women and Infants Center,1700 6th Ave S,,Birmingham,AL,35233,,"aacemgil@uabmc.edu, coden@uabmc.edu",
SOUTHERN_UAB,hpo-site-uabvolkerhall,UAB Volker Hall,HPO UAB Volker Hall,7036507,12/03/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,,,,Volker Hall,1670 University Blvd,,Birmigham,AL,35233,,"aacemgil@uabmc.edu, coden@uabmc.edu",
SOUTHERN_UAB,hpo-site-uabhillstudent,UAB Hill Student Center,HPO UAB Hill Student Center,7036507,12/03/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,,,,Hill Student Center,1400 University Blvd,,Birmingham,AL,35294,,"aacemgil@uabmc.edu, coden@uabmc.edu",
SOUTHERN_UAB,hpo-site-uabmedhighlands,UAB Medicine Highlands,HPO UAB Medicine Highlands,7036507,02/11/19,,DRC granted access in advance of the orignial 2/4 launch date ,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,,,,UAB Medicine Highlands,1201 11th Ave S,,Birmingham,AL,35205,,"aacemgil@uabmc.edu, coden@uabmc.edu",
SOUTHERN_UAB,hpo-site-uabwestpavilion,UAB West Pavilion,HPO UAB West Pavilion,7036566,03/29/19,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,,,,,615 18th Street S,,Birmingham,AL,35294,,aacemgil@uabmc.edu,
SOUTHERN_UAB,hpo-site-uabreccenter,UAB Rec Center,HPO UAB Rec Center,7036507,04/15/19,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,,,,UAB REC Center,1505 University Blvd,,Birmingham,AL,35233,,"aacemgil@uabmc.edu, coden@uabmc.edu",
SOUTHERN_UASB,hpo-site-usafamilymedical,University of South Alabama Family Medical Center (USA) ,HPO USA Family Medical,7036567,10/08/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Thank you, someone from University of South Alabama Health System, Mobile will be contacting you to schedule your All of Us Research Program enrollment appointment.

Gracias, agluien del Sistema de Salud de la Universidad de Alabama Sur, Mobile se comunicará con usted para programar su cita de registración con el Programa Científico All of Us.",,,Strada Patient Care center,1504 Springhill Ave.,Suite 1800,Mobile,AL,36604,,mhudson@southalabama.edu,
SOUTHERN_UASB,hpo-site-usaphysiciansgroup,University of South Alabama Physicians Group (USAPG),HPO USA Physicians Group,,,,Pending site If needed,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Inactive,Inactive,Inactive,"Thank you, someone from University of South Alabama Health System, Mobile will be contacting you to schedule your All of Us Research Program enrollment appointment.

Gracias, agluien del Sistema de Salud de la Universidad de Alabama Sur, Mobile se comunicará con usted para programar su cita de registración con el Programa Científico All of Us.",,,,75 South University Blvd,St. 6000-A,Mobile,AL,36608,,mhudson@southalabama.edu,
SOUTHERN_UASB,hpo-site-usamastinclinic,University of South Alabama Mastin Clinic,HPO USA Mastin Clinic,7036567,10/22/18,,,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Active,Inactive,"Thank you, someone from University of South Alabama Health System, Mobile will be contacting you to schedule your All of Us Research Program enrollment appointment.

Gracias, agluien del Sistema de Salud de la Universidad de Alabama Sur, Mobile se comunicará con usted para programar su cita de registración con el Programa Científico All of Us.",,,Mastin Professional Building Suite 102,2451 Fillingim St.,Mastin 102,Mobile,AL,36617,,mhudson@southalabama.edu,
